Annual Report Year,Total Wealth,CompanyID*,ED/SD,ISIN,Equity Linked,DirectorID*,Ticker,Director Role,Company Name,Total Compensation,Direct Compensation,Director Name,Sector,Index,Country,inputfilestem,region,mgmt_type,workbook_name,fragment_number,sheet_name
Aug 2016,64580.0,17713298,DE,IE00B4BNMY34,20800.0,52735012382,ACN,Chairman/CEO,ACCENTURE PLC (Accenture Ltd prior to 09/2009),22557.0,1757.0,Pierre Nanterme,Business Services,"S&P 100, S&P 500",Republic Of Ireland,Europe - SMDEs Compensation - 2016,Europe,SMDE,SMDEs Compensation,2016,
Aug 2016,11360.0,17713298,DE,IE00B4BNMY34,4177.0,53394012837,ACN,Division Group Chief Executive,ACCENTURE PLC (Accenture Ltd prior to 09/2009),5045.0,868.0,Gianfranco Casati,Business Services,"S&P 100, S&P 500",Republic Of Ireland,Europe - SMDEs Compensation - 2016,Europe,SMDE,SMDEs Compensation,2016,
Aug 2016,8038.0,17713298,DE,IE00B4BNMY34,4822.0,5419793059,ACN,CFO,ACCENTURE PLC (Accenture Ltd prior to 09/2009),5842.0,1020.0,David P Rowland,Business Services,"S&P 100, S&P 500",Republic Of Ireland,Europe - SMDEs Compensation - 2016,Europe,SMDE,SMDEs Compensation,2016,
Aug 2016,21082.0,17713298,DE,IE00B4BNMY34,4787.0,5495194538,ACN,Division Group Chief Executive,ACCENTURE PLC (Accenture Ltd prior to 09/2009),5807.0,1020.0,Alexander (Sander) M van't Noordende,Business Services,"S&P 100, S&P 500",Republic Of Ireland,Europe - SMDEs Compensation - 2016,Europe,SMDE,SMDEs Compensation,2016,
Aug 2017,9459.0,17713298,DE,IE00B4BNMY34,3891.0,11231503251,ACN,Regional CEO,ACCENTURE PLC (Accenture Ltd prior to 09/2009),4844.0,953.0,Julie Spellman Sweet,Business Services,"S&P 100, S&P 500",Republic Of Ireland,Europe - SMDEs Compensation - 2017,Europe,SMDE,SMDEs Compensation,2017,
Aug 2017,77973.0,17713298,DE,IE00B4BNMY34,16362.0,52735012382,ACN,Chairman/CEO,ACCENTURE PLC (Accenture Ltd prior to 09/2009),17184.0,821.0,Pierre Nanterme,Business Services,"S&P 100, S&P 500",Republic Of Ireland,Europe - SMDEs Compensation - 2017,Europe,SMDE,SMDEs Compensation,2017,
Aug 2017,12289.0,17713298,DE,IE00B4BNMY34,3703.0,53394012837,ACN,Division Group Chief Executive,ACCENTURE PLC (Accenture Ltd prior to 09/2009),4555.0,852.0,Gianfranco Casati,Business Services,"S&P 100, S&P 500",Republic Of Ireland,Europe - SMDEs Compensation - 2017,Europe,SMDE,SMDEs Compensation,2017,
Aug 2017,7560.0,17713298,DE,IE00B4BNMY34,4346.0,5419793059,ACN,CFO,ACCENTURE PLC (Accenture Ltd prior to 09/2009),5299.0,953.0,David P Rowland,Business Services,"S&P 100, S&P 500",Republic Of Ireland,Europe - SMDEs Compensation - 2017,Europe,SMDE,SMDEs Compensation,2017,
Aug 2017,19632.0,17713298,DE,IE00B4BNMY34,4254.0,5495194538,ACN,Division Group Chief Executive,ACCENTURE PLC (Accenture Ltd prior to 09/2009),5208.0,953.0,Alexander (Sander) M van't Noordende,Business Services,"S&P 100, S&P 500",Republic Of Ireland,Europe - SMDEs Compensation - 2017,Europe,SMDE,SMDEs Compensation,2017,
Aug 2018,5048.0,17713298,DE,IE00B4BNMY34,5268.0,11231503251,ACN,Regional CEO,ACCENTURE PLC (Accenture Ltd prior to 09/2009),6404.0,1136.0,Julie Spellman Sweet,Business Services,"S&P 100, S&P 500",Republic Of Ireland,Europe - SMDEs Compensation - 2018,Europe,SMDE,SMDEs Compensation,2018,
Aug 2018,56115.0,17713298,DE,IE00B4BNMY34,25367.0,52735012382,ACN,Chairman/CEO,ACCENTURE PLC (Accenture Ltd prior to 09/2009),26295.0,928.0,Pierre Nanterme,Business Services,"S&P 100, S&P 500",Republic Of Ireland,Europe - SMDEs Compensation - 2018,Europe,SMDE,SMDEs Compensation,2018,
Aug 2018,13749.0,17713298,DE,IE00B4BNMY34,5056.0,53394012837,ACN,Division Group Chief Executive,ACCENTURE PLC (Accenture Ltd prior to 09/2009),6165.0,1109.0,Gianfranco Casati,Business Services,"S&P 100, S&P 500",Republic Of Ireland,Europe - SMDEs Compensation - 2018,Europe,SMDE,SMDEs Compensation,2018,
Aug 2018,3558.0,17713298,DE,IE00B4BNMY34,6060.0,5419793059,ACN,CFO,ACCENTURE PLC (Accenture Ltd prior to 09/2009),7196.0,1136.0,David P Rowland,Business Services,"S&P 100, S&P 500",Republic Of Ireland,Europe - SMDEs Compensation - 2018,Europe,SMDE,SMDEs Compensation,2018,
Aug 2018,18183.0,17713298,DE,IE00B4BNMY34,5586.0,5495194538,ACN,Division Group Chief Executive,ACCENTURE PLC (Accenture Ltd prior to 09/2009),6722.0,1136.0,Alexander (Sander) M van't Noordende,Business Services,"S&P 100, S&P 500",Republic Of Ireland,Europe - SMDEs Compensation - 2018,Europe,SMDE,SMDEs Compensation,2018,
Aug 2019,7450.0,17713298,DE,IE00B4BNMY34,6821.0,11231503251,ACN,Regional CEO,ACCENTURE PLC (Accenture Ltd prior to 09/2009),7855.0,1034.0,Julie Spellman Sweet,Business Services,"S&P 100, S&P 500",Republic Of Ireland,Europe - SMDEs Compensation - 2019,Europe,SMDE,SMDEs Compensation,2019,
Aug 2019,,17713298,DE,IE00B4BNMY34,,11462423733,ACN,Division Group Chief Executive,ACCENTURE PLC (Accenture Ltd prior to 09/2009),,,Richard Andrew Lumb,Business Services,"S&P 100, S&P 500",Republic Of Ireland,Europe - SMDEs Compensation - 2019,Europe,SMDE,SMDEs Compensation,2019,
Aug 2019,6004.0,17713298,DE,IE00B4BNMY34,3253.0,22079154503,ACN,CFO,ACCENTURE PLC (Accenture Ltd prior to 09/2009),3964.0,711.0,K C McClure,Business Services,"S&P 100, S&P 500",Republic Of Ireland,Europe - SMDEs Compensation - 2019,Europe,SMDE,SMDEs Compensation,2019,
Aug 2019,5921.0,17713298,DE,IE00B4BNMY34,18083.0,5419793059,ACN,Interim CEO,ACCENTURE PLC (Accenture Ltd prior to 09/2009),19116.0,1034.0,David P Rowland,Business Services,"S&P 100, S&P 500",Republic Of Ireland,Europe - SMDEs Compensation - 2019,Europe,SMDE,SMDEs Compensation,2019,
Aug 2019,17077.0,17713298,DE,IE00B4BNMY34,6311.0,5495194538,ACN,Division Group Chief Executive,ACCENTURE PLC (Accenture Ltd prior to 09/2009),7344.0,1034.0,Alexander (Sander) M van't Noordende,Business Services,"S&P 100, S&P 500",Republic Of Ireland,Europe - SMDEs Compensation - 2019,Europe,SMDE,SMDEs Compensation,2019,
Aug 2020,9182.0,17713298,DE,IE00B4BNMY34,17744.0,11231503251,ACN,CEO,ACCENTURE PLC (Accenture Ltd prior to 09/2009),18791.0,1047.0,Julie Spellman Sweet,Business Services,"S&P 100, S&P 500",Republic Of Ireland,Europe - SMDEs Compensation - 2020,Europe,SMDE,SMDEs Compensation,2020,
Aug 2020,45026.0,17713298,DE,IE00B4BNMY34,6417.0,11500633814,ACN,Regional CEO,ACCENTURE PLC (Accenture Ltd prior to 09/2009),7422.0,1005.0,Jean-Marc Ollagnier,Business Services,"S&P 100, S&P 500",Republic Of Ireland,Europe - SMDEs Compensation - 2020,Europe,SMDE,SMDEs Compensation,2020,
Aug 2020,6590.0,17713298,DE,IE00B4BNMY34,7051.0,22079154503,ACN,CFO,ACCENTURE PLC (Accenture Ltd prior to 09/2009),8026.0,975.0,K C McClure,Business Services,"S&P 100, S&P 500",Republic Of Ireland,Europe - SMDEs Compensation - 2020,Europe,SMDE,SMDEs Compensation,2020,
Aug 2020,7549.0,17713298,DE,IE00B4BNMY34,7211.0,53394012837,ACN,Division Group Chief Executive,ACCENTURE PLC (Accenture Ltd prior to 09/2009),8292.0,1081.0,Gianfranco Casati,Business Services,"S&P 100, S&P 500",Republic Of Ireland,Europe - SMDEs Compensation - 2020,Europe,SMDE,SMDEs Compensation,2020,
Aug 2020,1285.0,17713298,DE,IE00B4BNMY34,12501.0,5419793059,ACN,Chairman (Executive),ACCENTURE PLC (Accenture Ltd prior to 09/2009),13453.0,952.0,David P Rowland,Business Services,"S&P 100, S&P 500",Republic Of Ireland,Europe - SMDEs Compensation - 2020,Europe,SMDE,SMDEs Compensation,2020,
Dec 1999,47519.0,279913389,DE,US88579Y1010,8271.0,430267759,MMM,Chairman/CEO,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),10266.0,1995.0,Livio Diego DeSimone,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 1999,NA,SMDE,SMDEs Compensation,1999,
Dec 1999,10833.0,279913389,DE,US88579Y1010,2618.0,430307759,MMM,Executive VP - Ops,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),3564.0,946.0,Ronald (Ron) O Baukol,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 1999,NA,SMDE,SMDEs Compensation,1999,
Dec 1999,6599.0,279913389,DE,US88579Y1010,2053.0,430327759,MMM,Executive VP,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),2823.0,770.0,John W Benson,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 1999,NA,SMDE,SMDEs Compensation,1999,
Dec 1999,7088.0,279913389,DE,US88579Y1010,2140.0,430477780,MMM,Executive VP,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),2910.0,769.0,Raymond (Ray) C Richelsen,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 1999,NA,SMDE,SMDEs Compensation,1999,
Dec 1999,10486.0,279913389,DE,US88579Y1010,1346.0,448489329,MMM,Senior VP - Finance/Admin,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),2273.0,927.0,Giulio Agostini,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 1999,NA,SMDE,SMDEs Compensation,1999,
Dec 2000,72546.0,279913389,DE,US88579Y1010,13021.0,430267759,MMM,Chairman/CEO,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),15354.0,2333.0,Livio Diego DeSimone,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2000,NA,SMDE,SMDEs Compensation,2000,
Dec 2000,16842.0,279913389,DE,US88579Y1010,2415.0,430307759,MMM,Executive VP - Ops,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),3475.0,1060.0,Ronald (Ron) O Baukol,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2000,NA,SMDE,SMDEs Compensation,2000,
Dec 2000,11273.0,279913389,DE,US88579Y1010,3277.0,430327759,MMM,Executive VP,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),4175.0,898.0,John W Benson,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2000,NA,SMDE,SMDEs Compensation,2000,
Dec 2000,10502.0,279913389,DE,US88579Y1010,2434.0,430487780,MMM,Senior VP/General Counsel,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),3221.0,787.0,John Joseph Ursu,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2000,NA,SMDE,SMDEs Compensation,2000,
Dec 2000,6939.0,279913389,DE,US88579Y1010,2045.0,430517780,MMM,Executive VP,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),2892.0,847.0,Harold J Wiens,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2000,NA,SMDE,SMDEs Compensation,2000,
Dec 2001,60344.0,279913389,DE,US88579Y1010,26177.0,413746047,MMM,Chairman/CEO,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),29877.0,3700.0,Walter (Jim) James McNerney Jr,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2001,NA,SMDE,SMDEs Compensation,2001,
Dec 2001,15040.0,279913389,DE,US88579Y1010,3391.0,430307759,MMM,Executive VP - Ops,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),4510.0,1119.0,Ronald (Ron) O Baukol,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2001,NA,SMDE,SMDEs Compensation,2001,
Dec 2001,12211.0,279913389,DE,US88579Y1010,4437.0,430327759,MMM,Executive VP,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),5337.0,900.0,John W Benson,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2001,NA,SMDE,SMDEs Compensation,2001,
Dec 2001,11144.0,279913389,DE,US88579Y1010,2458.0,430487780,MMM,Senior VP/General Counsel,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),3245.0,787.0,John Joseph Ursu,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2001,NA,SMDE,SMDEs Compensation,2001,
Dec 2001,8307.0,279913389,DE,US88579Y1010,3171.0,430517780,MMM,Executive VP,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),4021.0,850.0,Harold J Wiens,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2001,NA,SMDE,SMDEs Compensation,2001,
Dec 2002,86009.0,279913389,DE,US88579Y1010,14416.0,413746047,MMM,Chairman/CEO,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),19127.0,4711.0,Walter (Jim) James McNerney Jr,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2002,NA,SMDE,SMDEs Compensation,2002,
Dec 2002,11260.0,279913389,DE,US88579Y1010,4554.0,430327759,MMM,Executive VP,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),5662.0,1108.0,John W Benson,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2002,NA,SMDE,SMDEs Compensation,2002,
Dec 2002,8613.0,279913389,DE,US88579Y1010,3154.0,430467780,MMM,Executive VP,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),4118.0,964.0,Doctor Charles Reich,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2002,NA,SMDE,SMDEs Compensation,2002,
Dec 2002,10502.0,279913389,DE,US88579Y1010,4075.0,430487780,MMM,Senior VP/General Counsel,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),5062.0,987.0,John Joseph Ursu,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2002,NA,SMDE,SMDEs Compensation,2002,
Dec 2002,8466.0,279913389,DE,US88579Y1010,3146.0,430517780,MMM,Executive VP,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),4186.0,1039.0,Harold J Wiens,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2002,NA,SMDE,SMDEs Compensation,2002,
Dec 2003,221434.0,279913389,DE,US88579Y1010,37721.0,413746047,MMM,Chairman/CEO,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),42484.0,4762.0,Walter (Jim) James McNerney Jr,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2003,NA,SMDE,SMDEs Compensation,2003,
Dec 2003,30390.0,279913389,DE,US88579Y1010,8391.0,430467780,MMM,Executive VP,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),9429.0,1038.0,Doctor Charles Reich,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2003,NA,SMDE,SMDEs Compensation,2003,
Dec 2003,29969.0,279913389,DE,US88579Y1010,7445.0,430517780,MMM,Executive VP,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),8469.0,1025.0,Harold J Wiens,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2003,NA,SMDE,SMDEs Compensation,2003,
Dec 2003,11293.0,279913389,DE,US88579Y1010,3723.0,431177844,MMM,Senior VP/CFO,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),4705.0,983.0,Patrick (Pat) D Campbell,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2003,NA,SMDE,SMDEs Compensation,2003,
Dec 2003,5862.0,279913389,DE,US88579Y1010,4893.0,448429329,MMM,Senior VP/General Counsel,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),6269.0,1375.0,Richard Ferdinand Ziegler,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2003,NA,SMDE,SMDEs Compensation,2003,
Dec 2004,144866.0,279913389,DE,US88579Y1010,18202.0,413746047,MMM,Chairman/CEO,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),23348.0,5146.0,Walter (Jim) James McNerney Jr,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2004,NA,SMDE,SMDEs Compensation,2004,
Dec 2004,18906.0,279913389,DE,US88579Y1010,5107.0,430467780,MMM,Executive VP,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),6199.0,1092.0,Doctor Charles Reich,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2004,NA,SMDE,SMDEs Compensation,2004,
Dec 2004,17060.0,279913389,DE,US88579Y1010,3692.0,430517780,MMM,Executive VP,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),5162.0,1470.0,Harold J Wiens,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2004,NA,SMDE,SMDEs Compensation,2004,
Dec 2004,8620.0,279913389,DE,US88579Y1010,2996.0,431177844,MMM,Senior VP/CFO,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),4088.0,1092.0,Patrick (Pat) D Campbell,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2004,NA,SMDE,SMDEs Compensation,2004,
Dec 2004,5542.0,279913389,DE,US88579Y1010,2181.0,448429329,MMM,Senior VP/General Counsel,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),3641.0,1459.0,Richard Ferdinand Ziegler,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2004,NA,SMDE,SMDEs Compensation,2004,
Dec 2005,3296.0,279913389,DE,US88579Y1010,3643.0,424947243,MMM,Independent Director,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),5104.0,1461.0,Robert (Bob) Scheck Morrison,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2005,NA,SMDE,SMDEs Compensation,2005,
Dec 2005,19467.0,279913389,DE,US88579Y1010,3935.0,430427769,MMM,Executive VP,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),4961.0,1026.0,Doctor Mohammed (Moe) S Nozari,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2005,NA,SMDE,SMDEs Compensation,2005,
Dec 2005,18134.0,279913389,DE,US88579Y1010,3991.0,430517780,MMM,Division Executive VP,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),5186.0,1195.0,Harold J Wiens,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2005,NA,SMDE,SMDEs Compensation,2005,
Dec 2005,9543.0,279913389,DE,US88579Y1010,3075.0,431177844,MMM,Senior VP/CFO,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),4188.0,1114.0,Patrick (Pat) D Campbell,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2005,NA,SMDE,SMDEs Compensation,2005,
Dec 2005,32222.0,279913389,DE,US88579Y1010,26719.0,436348307,MMM,Chairman/President/CEO,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),27046.0,327.0,Sir George William Buckley,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2005,NA,SMDE,SMDEs Compensation,2005,
Dec 2006,17939.0,279913389,DE,US88579Y1010,5868.0,430427769,MMM,Executive VP,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),6485.0,617.0,Doctor Mohammed (Moe) S Nozari,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2006,NA,SMDE,SMDEs Compensation,2006,
Dec 2006,13238.0,279913389,DE,US88579Y1010,2803.0,431177844,MMM,Senior VP/CFO,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),3479.0,676.0,Patrick (Pat) D Campbell,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2006,NA,SMDE,SMDEs Compensation,2006,
Dec 2006,13044.0,279913389,DE,US88579Y1010,2605.0,431207844,MMM,Executive VP/Chief Technology Officer,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),3022.0,417.0,Doctor Frederick (Fred) J Palensky,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2006,NA,SMDE,SMDEs Compensation,2006,
Dec 2006,46679.0,279913389,DE,US88579Y1010,10506.0,436348307,MMM,Chairman/President/CEO,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),16223.0,5718.0,Sir George William Buckley,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2006,NA,SMDE,SMDEs Compensation,2006,
Dec 2006,8059.0,279913389,DE,US88579Y1010,1709.0,448429329,MMM,Senior VP/General Counsel,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),2424.0,715.0,Richard Ferdinand Ziegler,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2006,NA,SMDE,SMDEs Compensation,2006,
Dec 2007,22701.0,279913389,DE,US88579Y1010,1992.0,430427769,MMM,Executive VP,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),2634.0,642.0,Doctor Mohammed (Moe) S Nozari,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2007,NA,SMDE,SMDEs Compensation,2007,
Dec 2007,17443.0,279913389,DE,US88579Y1010,3269.0,431177844,MMM,Senior VP/CFO,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),3998.0,729.0,Patrick (Pat) D Campbell,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2007,NA,SMDE,SMDEs Compensation,2007,
Dec 2007,17239.0,279913389,DE,US88579Y1010,2958.0,431207844,MMM,Executive VP/Chief Technology Officer,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),3439.0,481.0,Doctor Frederick (Fred) J Palensky,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2007,NA,SMDE,SMDEs Compensation,2007,
Dec 2007,61109.0,279913389,DE,US88579Y1010,11595.0,436348307,MMM,Chairman/President/CEO,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),13265.0,1670.0,Sir George William Buckley,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2007,NA,SMDE,SMDEs Compensation,2007,
Dec 2007,16405.0,279913389,DE,US88579Y1010,2575.0,5710317344,MMM,Executive VP - Ops,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),3097.0,522.0,Inge G Thulin,Diversified Industrials,"DOW JONES INDUSTRIAL AVG, S&P 100, S&P 500",United States,NA - SMDEs Compensation - 2007,NA,SMDE,SMDEs Compensation,2007,
